first_name,last_name,birth_date
Berna,Sidje,6/24/1952
Remzi,Scallan,5/8/1960
Sanjai,Kuszyk,8/8/1953
Weiye,Engelmann,11/22/1962
Morris,Linares,11/25/1953
Paris,Parveen,4/30/1955
Oldrich,Versino,9/3/1955
Mark,Kroha,3/24/1954
Nahum,Pettis,11/12/1954
Pragnesh,Schlegelmilch,2/6/1959
Dharmaraja,Zschoche,10/31/1957
Ulf,Demos,5/31/1956
Sudharsan,Antonisse,5/23/1961
Dharmaraja,Stifter,10/15/1964
Yuriy,Bala,2/15/1962
Junichi,Mayerwieser,10/3/1954
Zeljko,Chinin,8/24/1964
Chikako,Skogmar,10/15/1958
Yuriy,Swiss,6/9/1960
Garnet,Ranka,4/4/1961
Shaowen,Gomatam,11/10/1958
Mana,Cesareni,4/12/1959
Marsal,Akaboshi,11/23/1962
Zine,Hopewell,11/6/1960
Kazuhiro,Ritzmann,10/21/1961
Fumitake,Erni,9/20/1958
Phuoc,Chiola,12/20/1960
Thanasis,Remmele,2/15/1958
Shridhar,Serra,5/7/1960
Kiyokazu,Kragelund,4/21/1954
Peternela,Azevdeo,3/14/1954
Naftaly,Syrotiuk,2/26/1953
Nevin,Linnainmaa,6/28/1958
Kristina,Perl,1/25/1964
Nikolaus,Vesna,5/31/1952
Chinhyun,Majewski,6/26/1964
Sergi,Paciorek,9/29/1959
Denis,Rodiger,4/7/1958
Boguslaw,Mayerwieser,4/21/1964
Berhard,Bernick,6/12/1953
Lein,Doering,9/7/1957
Snehasis,Kalsbeek,1/14/1965
Laurentiu,Vilarrasa,11/25/1962
Lalit,Vernadat,10/17/1952
Yongdong,Vilarrasa,1/29/1960
Mohd,Wixon,9/6/1956
Nahum,Garnier,3/11/1952
Shahar,Wilfing,11/8/1963
Sukumar,Cannata,4/15/1961
Jaana,Plessier,11/29/1956
Mary,Lindqvist,12/17/1959
Ennio,Schnabel,9/7/1954
Pasqua,Ellozy,1/10/1964
Tokuyasu,Basagni,2/28/1959
Toney,Lowrie,7/10/1960
Hairong,Cheshire,5/13/1960
Genta,Erie,5/8/1956
Hironobu,Danlos,4/13/1962
Masami,Antonakopoulos,4/26/1962
Hironoby,Akaboshi,11/25/1960
Emran,Picco,5/22/1962
Vishu,Gammage,12/11/1953
Masasuke,Deville,12/27/1964
Gilbert,Thebaut,2/6/1957
Fox,Peha,6/27/1957
Gaetan,Ruemmler,8/30/1960
Gro,Pouyioutas,9/27/1961
Youssef,Oehlmann,7/20/1958
Hilari,Chleq,8/26/1963
Fayez,Angel,1/11/1961
Masoud,Cochrane,12/19/1961
Hitomi,Lieblein,1/19/1961
Marlo,Kuszyk,12/21/1964
Yuping,Schaar,9/8/1954
Gopalakrishnan,Chachaty,12/28/1956
Rosli,Mapelli,4/16/1964
Kiam,Radwan,9/20/1958
Eric,Borstler,10/28/1958
Anneli,Beidas,10/8/1961
Gunilla,Kieras,5/15/1961
Siddarth,Heystek,11/6/1954
Kankanahalli,Maquelin,11/29/1952
Heejo,Lamba,5/18/1958
Adly,Narahari,11/30/1955
Demin,Wilfing,1/22/1963
Youjian,Nastansky,1/15/1955
Sreekrishna,Klassen,6/7/1959
Jacopo,Hanratty,4/9/1959
Mostafa,Glowinski,5/29/1956
Munehiko,Ponthieu,12/1/1963
Marek,Naumovich,4/17/1957
Valeri,Zuberek,1/7/1958
Zine,Sewelson,1/17/1959
Rutger,Chinin,3/26/1958
Ekawit,Nivat,11/5/1956
Willard,Seuren,7/23/1958
Fumiko,Harllee,1/19/1954
Uri,Ritcey,1/22/1963
Jaewoo,Kampfer,1/16/1959
Arco,Cullers,1/29/1961
Uzi,Taneja,6/25/1954
Hidde,Francisci,9/7/1952
Ramalingam,Zykh,10/22/1963
Sahrah,Irland,9/17/1963
Kauko,Kusakari,7/18/1964
Snehasis,Sifakis,8/2/1962
Oscal,Wielonsky,12/2/1963
Abdulla,Guardalben,11/10/1954
Barry,Szemeredi,4/10/1961
Mostafa,Garnier,7/13/1962
Shakhar,Esposito,2/16/1958
Ipke,Sidje,5/30/1953
Sergi,Weedon,6/17/1964
Ebru,Waterhouse,8/13/1964
Xuedong,Bondorf,4/1/1962
Fen,Kropp,12/26/1955
Gregory,Kalorkoti,3/30/1956
Susuma,Rodite,1/4/1961
Sivanarayana,Usery,11/13/1955
Xiaobin,Feinberg,2/9/1957
Masako,Servi,9/8/1963
Saeko,Serre,3/9/1962
Valeska,Mitzlaff,6/27/1952
Tonia,Alpay,4/27/1958
Shawna,Gniady,11/13/1958
Kamran,Roisin,7/15/1956
Kerryn,Kuhnemann,5/25/1955
Renee,Sigstam,8/4/1964
Moriyoshi,Swick,5/8/1957
Cathie,Murrill,4/24/1953
Kwan,Roisin,1/10/1957
Godehard,Redmiles,5/25/1955
Lobel,Furudate,3/25/1954
Qiwen,Pintelas,5/5/1952
Satyanarayana,Ermel,11/2/1952
Eran,Vickson,12/4/1955
Xiping,Fairtlough,8/27/1959
Toshiki,Prochazka,12/11/1952
Kiyokazu,Foong,9/28/1960
Bedir,Greibach,6/9/1956
Babette,Mundy,9/13/1953
Maia,Schreiter,8/11/1957
Gaetan,Cummings,11/19/1962
Otilia,Roison,9/19/1957
Tua,Thorelli,12/20/1953
Udo,Detkin,9/29/1959
Yinghua,Dratva,12/29/1953
Aron,Rijsenbrij,2/25/1954
Kensyu,Jeong,7/28/1959
Fabrizio,Usery,1/18/1965
Piyush,Harnett,12/9/1959
Masako,Maliniak,7/21/1954
Zhanqiu,Verspoor,8/16/1964
Renny,Siepmann,8/2/1953
Tetsurou,Budinsky,9/8/1962
Xiadong,Pouyioutas,8/7/1964
Franziska,Chiodo,10/10/1958
Visit,Binding,12/23/1956
Lech,Lung,6/20/1963
Moty,Zirintsis,8/10/1955
Jouko,Snyers,9/25/1956
Dmitry,Munro,4/22/1960
Ortrun,Dulay,9/29/1962
Moti,Fargier,7/18/1955
Chaoyi,Sudkamp,4/22/1963
Ibibia,Fontet,8/4/1964
Anestis,Zuberek,10/19/1953
Tomoyuki,Foong,11/22/1955
Dhritiman,Yavatkar,12/24/1956
Falguni,Stasinski,8/19/1962
Hiroyasu,Radhakrishnan,1/4/1959
Hailing,Fontan,4/16/1963
Manton,Schapiro,1/1/1965
Indrajit,Barvinok,8/3/1958
Vatsa,Ushiama,3/27/1961
Barton,Dayang,10/31/1960
Doowon,Lueh,1/6/1959
Hyuckchul,Zucker,3/18/1963
Perry,Murtha,5/9/1958
Khedija,Nitta,6/23/1956
Nakhoon,Puoti,4/26/1960
Mostafa,Rosay,5/23/1960
Brewster,Millington,10/8/1962
Kellyn,Lanteri,12/22/1962
Nahid,Openshaw,11/12/1959
Marc,Riexinger,7/24/1956
Mooi,Schnabel,1/17/1955
Tremaine,Chartres,10/26/1952
Kayoko,Merle,3/14/1962
Subhrajyoti,Bernardinello,2/11/1963
Aruna,Ernst,8/13/1953
Leen,Versino,6/2/1962
Chenyi,Pena,2/21/1952
Sergi,Ravishankar,4/8/1960
Dipankar,Sewelson,11/13/1959
Tse,Ritzmann,7/13/1962
Richara,Belinskaya,10/20/1953
Ramzi,Danner,11/27/1954
Naftali,Conde,4/5/1964
Perla,Borstler,3/15/1952
Ramalingam,Klyachko,11/30/1955
Tuval,Stamatiou,7/10/1958
Toshimo,Akiyama,10/19/1957
Mabry,Melton,4/2/1958
Constantijn,DuBourdieux,4/13/1962
Shichao,Selenyi,9/7/1952
Lucian,Vadhan,7/20/1963
Jaideep,Anger,9/13/1953
Raimond,Peres,4/16/1953
Bikash,Doering,3/21/1953
Sasan,Ranon,11/25/1959
Akemi,Panwar,5/13/1959
Peternela,Litvinov,4/11/1954
Adit,Krzyzanowski,3/9/1954
Amabile,Picci,7/16/1952
Berry,Dehkordi,4/3/1961
Candida,Ranum,11/20/1962
Poornachandra,Miyakawa,9/17/1957
Leni,Ramras,3/18/1961
Ymte,Anandan,3/31/1960
Heather,Cooman,9/16/1959
Shaowen,Detkin,12/24/1964
Manu,Legleitner,7/7/1953
Yahiko,Hellwagner,8/3/1964
Insup,Bennet,10/2/1955
Kenroku,Negoita,12/16/1960
Sanjit,Rajala,5/18/1952
Panayotis,Krzyzanowski,12/1/1958
Hongzhu,Biron,8/12/1958
Chiradeep,Comte,11/24/1958
Arunas,Roohalamini,8/3/1963
Sadun,Streit,12/17/1964
Lansing,Syang,6/29/1955
Weijing,Baumann,6/15/1964
Serap,Hofting,6/5/1959
Shaz,Muntz,8/25/1964
Leandro,Iwayama,2/17/1960
Richara,Suppi,6/26/1963
Shir,Munck,10/14/1961
Takahira,Hasenauer,1/25/1960
Tommaso,Sgarro,2/3/1954
Danny,Jullig,12/26/1956
Lubomir,Vesna,8/19/1959
Terresa,Peron,7/9/1957
Frazer,Nations,1/30/1964
Yuuichi,Dulay,6/12/1952
Lillian,Veevers,6/9/1959
Bogdan,Azuma,2/16/1962
Miquel,Legleitner,1/18/1965
Keung,Uhrig,7/16/1955
Wilmer,Roohalamini,5/5/1962
Valter,Lunt,5/29/1962
Yuuichi,Werthner,7/29/1958
Kazuhiro,Imataki,10/19/1961
Jacqueline,Shackell,2/6/1959
Murthy,Dulin,7/29/1962
Masaru,Thibadeau,12/16/1963
Chuanti,Tsukuda,4/29/1957
Dharmaraja,Yetto,3/19/1959
Randi,Merro,11/29/1962
Bouchung,Morrow,8/23/1964
Macha,Merks,5/8/1962
Kazuhiko,Winter,4/21/1954
Nobuyoshi,Rosis,3/26/1955
Kwangsub,DiGiano,5/10/1957
Masadi,Dulli,10/21/1959
Chenxi,Mapelli,11/21/1962
Kwangyoen,Plesums,1/3/1963
Persi,Shackel,11/16/1961
Ghassan,Merey,5/22/1957
Sachio,Fairtlough,10/25/1963
Aloke,Mansanne,1/11/1964
Arun,Bennis,3/24/1959
Aleksandar,Feldhoffer,2/23/1957
Xuejia,Ventosa,7/22/1961
Taizo,Couchot,9/4/1960
Zhonghua,Gire,12/25/1964
Siamak,Ramsey,7/15/1957
Kellie,Remmers,12/7/1958
Yunming,Bottner,7/29/1962
Sampalli,Bratten,2/26/1958
Richara,Zeilberger,5/30/1963
Chandrasekaran,Wallrath,1/19/1955
Mohd,Stanger,3/30/1954
Mabhin,Hitomi,7/23/1957
Shem,Wossner,3/2/1964
Gadiel,Miake,5/28/1957
Reinhard,Asmuth,4/6/1953
Nectarios,Guenter,11/30/1962
Soenke,Backhouse,3/10/1955
Chinho,Kaminger,4/5/1956
Fai,Peck,8/10/1961
Barna,Shokrollahi,4/29/1962
Jovan,Szilard,9/7/1956
Juyoung,Vilarrasa,9/13/1952
Gonzalo,Whittlesey,7/18/1959
Tooru,Pettis,8/4/1964
Arco,Trystram,2/28/1954
Jongsuk,Angiulli,8/13/1962
Gio,Kroha,7/19/1954
Shem,Smeets,11/30/1960
Aksel,Gajiwala,3/26/1959
Bodo,Paciorek,3/10/1962
Shay,Azumi,6/22/1957
Ranan,Genther,1/16/1953
Rimli,Raczkowsky,1/24/1953
Morris,Vural,1/21/1962
Sanjeeva,Karnin,1/23/1956
Maria,Thebaut,1/20/1953
Gina,Roisin,5/8/1961
Xiaoshan,Ferretti,3/5/1958
Roselyn,Keustermans,8/29/1960
Mahmut,Kitai,7/21/1960
Arvin,Birge,8/16/1952
Tremaine,Yurov,4/27/1956
Oscar,Merlo,2/24/1953
Cristinel,Fairtlough,11/3/1962
Nectarios,Fujisawa,3/17/1958
Christoper,Menyhert,11/24/1953
Mansur,Alvarado,2/24/1960
Arif,Tchuente,12/19/1959
Sibyl,Fasbender,1/16/1961
Lihong,Alpay,12/18/1961
Wayne,Baalen,2/11/1954
Weidon,Kilgore,10/14/1955
Kiyomitsu,Erez,10/18/1959
Mabo,Azumi,3/9/1953
Sachio,Clouatre,10/9/1952
Vidya,Leppanen,7/8/1955
Nobuyoshi,Portugali,8/5/1963
Mariangiola,Kriebel,11/21/1962
Baziley,Msuda,9/23/1956
Itzchak,Brender,2/18/1964
Ohad,Ranai,9/8/1958
Rosella,Garnham,9/8/1959
Tzvetan,Ramras,6/22/1956
Sachin,Delgrande,2/24/1962
Marie,Albarhamtoshy,11/11/1962
Utz,Broomell,6/14/1961
Sham,Kroft,4/28/1952
Chandrasekaran,Schmiedel,8/5/1957
Nimmagadda,Iivonen,11/22/1953
Younwoo,Solares,11/20/1956
Dmitry,Shrader,6/13/1958
Shimshon,Erman,7/10/1962
Wojceich,Birta,4/21/1956
Atreyi,Roohalamini,7/15/1952
Sadegh,Olivero,3/7/1957
Chinhyun,Gladwell,2/16/1957
Vatsa,Morrow,1/22/1964
Kiyotoshi,Sooriamurthi,11/4/1954
Constantino,Oxman,9/18/1960
Yinlin,Chorvat,7/21/1957
Mack,Irland,10/1/1957
Make,Borovoy,2/8/1961
Chenxi,Beetstra,9/9/1957
Abdelghani,Thebaut,7/13/1958
Remzi,Narahari,5/10/1957
Sreekrishna,Miara,11/8/1963
Horward,Cesareni,5/13/1957
Zhanqiu,Feldmann,11/17/1958
Tsvetan,Assaf,1/1/1955
Anestis,Morris,7/22/1962
Fabrizio,Marletta,6/16/1953
Reinhold,Oberman,5/8/1961
Shen,Benveniste,5/17/1956
Adit,Auyong,12/17/1960
Satyanarayana,Krychniak,9/2/1963
Neven,Neimat,11/10/1957
Alejandro,Cherinka,7/30/1959
Greger,Mamelak,9/27/1962
Kazuhiro,Zaumen,2/8/1956
Shooichi,Ozery,3/28/1962
Kerryn,Sevcikova,5/3/1952
Mats,Camarinopoulos,6/22/1953
Elrique,Hofstetter,4/24/1957
Bezalel,Spataro,2/19/1954
Boaz,Baak,6/8/1956
Parto,Reutenauer,7/14/1964
Jaewoo,Hatcliff,8/6/1959
Bokyung,Schaar,6/24/1964
Abdelghani,Vingron,7/27/1963
Abdulah,Gulak,12/21/1956
Abdulah,Carrera,2/14/1961
Mihalis,Karunanithi,4/10/1959
Sanjai,Nitsch,1/1/1954
Joydip,Hitomi,5/4/1955
Youssef,Schach,1/25/1958
Chenxi,Middleton,9/6/1962
Kazuhiko,Tasistro,5/20/1953
Barun,Greibach,2/28/1964
Gianluca,Escriba,8/21/1952
Magy,Bazelow,11/16/1961
Kerhong,Hoogerwoord,2/11/1962
Aram,Lagarias,5/6/1956
Heather,Hitomi,11/5/1958
Qiwen,Cronin,7/31/1954
Garnik,Bultermann,10/5/1961
Duangkaew,Gulak,12/6/1957
Marl,Takanami,6/3/1954
Arif,Driscoll,1/1/1953
Nakhoon,Angiulli,2/18/1956
Aria,Portugali,12/25/1953
Chandrasekaran,Lunt,10/16/1962
Zhenhua,Fraisse,12/11/1953
Geoffrey,Kakkad,6/6/1960
Kristin,Yetto,3/12/1961
Constantine,Kornatzky,8/3/1957
Munehiko,Schauser,3/10/1953
Ishfaq,Dechter,1/1/1957
Aiichiro,Pillow,5/6/1958
Remko,Pettit,11/17/1962
Udi,Morrin,2/24/1958
Inderjeet,Vuskovic,1/29/1958
Kwun,Luca,7/16/1955
Jingling,Siepmann,11/18/1954
Shir,Levasseur,2/14/1962
Taiji,Randi,7/14/1962
Krassimir,Rande,2/6/1956
Hugo,Vural,12/4/1955
Nectarios,Cannata,6/28/1952
Owen,Brattka,2/14/1959
Frederique,Molenaar,3/8/1957
Tran,Pelc,8/16/1958
Bangqing,Fontet,7/31/1962
Suzette,Lamma,11/25/1952
Kwangsub,Glowinski,9/9/1954
Mohan,Pellegrinelli,3/3/1952
Tooru,Kamble,10/12/1961
Lubomir,Bazelow,12/12/1955
Fayez,Spataro,10/3/1964
Yinlin,Sudkamp,2/23/1962
Candida,Bakhtari,2/20/1957
Kamran,Stille,6/6/1954
Moriyoshi,Oberman,5/8/1963
Moto,Kaminger,1/5/1953
Elvis,Muntz,10/16/1954
Arnould,Randi,5/18/1963
Hongzhu,Chenney,2/8/1964
Weidon,Encarnacion,12/1/1963
Mohammed,Jullig,5/13/1954
Raimond,Chimia,8/15/1952
Inderjeet,Rabehasaina,7/28/1955
Owen,Kushnir,10/21/1953
Beshir,Chenney,7/25/1953
Claude,Gustavson,6/18/1964
Arnould,Kroft,7/9/1960
Sanjai,Andreotta,4/2/1955
Shao,Speel,7/24/1961
Tse,Bain,10/15/1955
Shigehito,Turnbull,5/2/1956
Zengping,Serot,2/26/1960
Steen,Xiaoshan,2/15/1954
Paris,Lorcy,12/1/1958
Adit,Junot,11/20/1958
Kwun,Hegner,5/24/1957
Giap,Negoita,8/14/1960
Muneo,Brodal,10/28/1961
Gonzalo,Aamodt,12/1/1958
Houman,Granlund,5/4/1952
Shietung,Schicker,10/2/1960
Leen,Mapelli,7/16/1955
Michaela,Kropp,2/20/1961
Serif,Negoita,1/28/1958
Lenore,Roisin,8/14/1955
Sverrir,Coombs,8/20/1955
Yoshimitsu,Muniz,5/6/1957
Josyula,Reghbati,1/23/1962
Shuji,Hertweck,6/9/1959
Tomofumi,Perz,6/4/1960
Angel,Mondadori,10/26/1961
Chenye,Gyimothy,5/30/1962
Magdalena,McAffer,10/18/1959
Basil,Pargaonkar,1/7/1954
Izaskun,Karlin,2/4/1959
Chikara,Showalter,3/22/1963
Leszek,Conia,3/14/1964
Guiseppe,Gimarc,5/14/1960
Nitsan,Rodiger,11/27/1961
Irena,Sundgren,10/5/1955
Shigenori,Cesareni,9/29/1954
Weiye,Trachtenberg,12/25/1953
Jacopo,Danecki,7/17/1954
Aria,Bruckman,8/28/1955
Teunis,Vickson,2/5/1959
Haldun,Bojadziev,5/19/1962
Satyanarayana,Lorin,7/5/1964
Isamu,Bodoff,6/9/1953
Achilleas,Badache,4/20/1956
Boriana,Weisert,6/6/1958
Heng,Lieberherr,10/2/1962
Gudjon,Narlikar,8/1/1964
Debaprosad,Peng,1/6/1955
Salvador,Lichtner,1/7/1953
Kazunori,Speek,1/23/1961
Nectarios,Basagni,2/26/1962
Eirik,Zhiwei,11/17/1956
Josyula,Furedi,6/19/1959
Zengping,Eiron,12/12/1956
Niranjan,Varker,5/2/1962
Juyoung,Thisen,1/3/1963
Leandro,Einsfeld,11/13/1952
Phuoc,Beutelspacher,10/19/1959
Wanqing,Kaelbling,3/1/1958
Hatem,Wiegley,6/28/1955
Lunjin,Kusakabe,5/9/1961
Mayuri,Francisci,3/3/1954
Byong,Suppi,9/23/1955
Froduald,Christ,8/11/1953
Kyoichi,Merlo,11/25/1956
Toshimitsu,Lieblein,7/23/1955
Hsiangchu,Lubachevsky,5/2/1960
Uwe,Gronowski,10/18/1962
Woody,Stifter,2/23/1955
Woody,Oberman,3/22/1955
Khun,Schaft,10/16/1959
Luisa,Coney,12/6/1960
Marla,Seghrouchni,4/7/1953
Mantis,Gihr,4/25/1954
Yoshimitsu,Luon,11/5/1959
Mack,Vanwelkenhuysen,12/24/1959
Uzi,Murillo,3/13/1962
Mantis,Glowinski,12/9/1954
Georg,Perri,1/18/1953
Volkmar,Guerreiro,11/19/1954
Jaihie,Maquelin,7/29/1964
Huei,Hiltgen,3/8/1957
Jaewoo,Rosca,10/19/1956
Ziyad,Edelhoff,4/4/1963
Shawna,Dulin,11/2/1958
Weiwu,Kaltofen,1/14/1956
Rosalyn,Sambasivam,9/19/1954
Carrsten,Colorni,4/29/1961
Frederique,Gammage,7/21/1958
Isaac,Munck,12/24/1961
Teunis,Birta,12/26/1958
Gurbir,Quittner,12/7/1955
Mitchel,Dolinsky,6/29/1955
Toong,Fadgyas,6/9/1957
Emdad,Lorys,6/7/1954
Wanqing,Karner,12/7/1958
Piyawadee,Shigei,8/3/1964
Shawna,Gammage,4/29/1963
Maha,Lanphier,1/5/1955
Manton,Murrill,5/16/1960
Martijn,Sabnani,2/8/1956
Sudhanshu,Sommer,12/8/1955
Abdelaziz,Streit,1/10/1962
Oscal,Sluis,12/23/1955
Neven,Saoudi,3/9/1962
Arne,Bednarek,1/11/1964
Chikara,Haraldson,12/5/1961
Gro,Stamatiou,3/5/1953
Lenore,Talmor,7/20/1958
Guoxiang,Thiria,12/18/1962
Syozo,Wegerle,4/1/1958
Subhash,Nicolson,9/16/1953
Xumin,Velardi,6/23/1953
Khaled,Rissland,10/30/1959
Yuriy,Servi,2/11/1962
Mingsen,Awdeh,7/12/1956
Janche,Foote,2/22/1958
Marie,Merkl,3/20/1962
Ravishankar,Baig,1/3/1965
Tse,Cmelik,11/1/1963
Fen,Schach,12/22/1954
Zhiwei,Masaki,7/27/1964
Yuping,Breugel,6/5/1954
Kazuhiko,Bellmore,1/31/1964
Gina,Baik,6/9/1962
Berto,Raczkowsky,1/20/1955
Vasiliy,Yetim,2/2/1959
Christfried,Peek,1/12/1955
Siddarth,Kalefeld,12/18/1955
Gift,Vural,12/29/1952
Shir,Massonet,12/11/1956
Chuanti,Rando,2/5/1954
Gianluca,Jansch,11/20/1960
Kousuke,Sessa,4/5/1958
Mingsen,Heiserman,12/27/1957
Rutger,Otillio,9/26/1959
Mandell,Smailagic,7/28/1952
Mabo,Rodite,6/3/1956
Serenella,Servi,10/10/1960
Masato,Pardalos,12/4/1962
Vidya,Jording,1/23/1954
Jeong,Peha,3/29/1955
Fumiya,Bonifati,9/1/1954
Aluzio,Smeets,8/7/1962
Eishiro,Maksimenko,4/25/1963
Martial,Vesel,6/6/1952
Vatsa,Bade,7/27/1959
Nathan,Peak,11/3/1955
Kazuhira,Bridgland,3/30/1958
Vasilii,Khasidashvili,3/4/1955
Ibibia,Mandell,12/8/1955
Bilhanan,Steenbeek,8/27/1952
Siddarth,Sudkamp,11/21/1952
Shay,Kulisch,1/3/1957
Alejandra,Demos,5/5/1958
Cordelia,Encarnacion,1/4/1953
Augustine,Pileggi,9/16/1956
Genki,Bruckman,9/12/1954
Bernd,Angel,9/2/1955
Aluzio,Stavenow,7/12/1960
Yuguang,Luce,9/11/1956
Sanjoy,Farrag,6/12/1957
Yunming,Lienhardt,3/26/1956
Pradeep,Bolsens,2/26/1956
JoAnne,Ranum,7/22/1964
Sandeepan,Theuretzbacher,4/1/1961
Toney,Wilfing,4/3/1964
Sasan,Rosaz,1/27/1958
Utpal,Bodoff,6/30/1954
Lunjin,Montemayor,1/26/1963
Jiafu,Perri,10/7/1962
Abdelaziz,Coombs,5/5/1955
Luisa,Gubsky,10/27/1962
Jixiang,Rouquie,8/31/1953
Gopalakrishnan,Harbusch,6/2/1959
Visit,Makrucki,9/10/1963
Felicidad,Zeidenstein,12/31/1964
Shigeu,Hoppenstand,11/27/1956
Saddek,Bednarek,3/17/1952
Marie,Plavsic,8/20/1958
Moty,Picaronny,6/6/1960
Gay,Harnett,7/16/1964
Lucian,Rahier,9/8/1952
Weiyi,Sewelson,1/3/1964
Stafford,Msuda,12/19/1956
Arne,Fioravanti,2/5/1964
Gianluca,Brickell,4/20/1954
Irena,Huhdanpaa,1/25/1961
Fabrizio,Litvinov,2/28/1963
Khalid,Kabayashi,5/8/1956
Pradeep,Speel,3/4/1961
Adas,Zuberek,10/18/1956
Shaunak,Solares,10/24/1953
Zongyan,Zaiane,9/26/1952
Junichi,Sommer,11/21/1953
Lunjin,Stille,3/29/1960
Duangkaew,Denti,5/12/1952
Tokuyasu,Eiron,12/3/1962
Anestis,Edelhoff,7/24/1955
Moheb,Makrucki,12/16/1957
Jianhui,Yurek,11/20/1963
Avishai,Angelov,8/12/1954
Leon,Burnard,8/28/1961
Hinrich,Frezza,1/27/1960
Arra,Badr,10/15/1956
Godehard,Ernst,1/5/1960
Achilleas,Papastamatiou,9/11/1963
Bojan,Buescher,2/28/1962
Ronghao,Pietracaprina,4/6/1956
Rildo,Naumovich,7/12/1958
Moty,Gischer,4/30/1964
Satoru,Rosti,10/4/1957
Seshu,Manders,11/3/1963
Sreekrishna,Rodier,5/30/1957
Kayoko,Tokunaga,10/17/1955
Younwoo,Merey,4/11/1963
Jamaludin,Gelosh,11/26/1958
Debatosh,Ellozy,3/12/1956
Kwun,Nicolson,1/10/1960
Mona,Maccarone,12/7/1959
Rance,Glowinski,5/30/1956
Chinho,Speer,12/19/1952
Stein,Varker,4/20/1954
Anestis,Limongiello,8/15/1961
Mabo,Ghazalie,11/8/1956
Ranga,Farris,6/6/1960
Chikako,Remmele,10/8/1964
Sanjay,Antonisse,4/19/1960
Weicheng,Benzaken,9/4/1958
Shichao,Oskamp,2/2/1961
Junichi,Kaiser,5/21/1955
Tse,Bondorf,11/6/1962
Uli,Babu,9/27/1956
Leni,Ramsak,1/1/1963
Djenana,Pramanik,8/7/1959
Dekang,Heering,1/29/1957
Mariangiola,Mersereau,1/14/1957
Vitali,Keirsey,11/14/1953
Sariel,Siepmann,1/5/1957
Mads,Perna,10/26/1958
Quingbo,Veeraraghavan,8/21/1955
Oscal,Borovoy,8/28/1957
Matt,Rouquie,9/6/1961
Kazuhira,Brobst,5/11/1956
Limsoon,Jording,1/28/1956
Horward,Bellone,1/15/1963
Tamiya,Cannane,1/18/1964
Oscal,Angiulli,7/3/1959
Shuji,Bellmore,12/29/1963
Inderjeet,Burnard,12/20/1957
Hailing,Alpin,8/21/1956
Zhiwei,Spieker,1/28/1953
Dietrich,Condotta,8/29/1959
Indrajit,Mellouli,3/12/1955
Piyawadee,Hofman,3/26/1961
Lunjin,Fiebach,9/15/1952
Geoff,Schlumberger,9/3/1960
Rimli,Bennis,1/19/1963
Huican,Gimbel,7/31/1953
Zeljko,Stiles,12/30/1964
Wayne,Krohm,12/8/1955
Koichi,Thimonier,7/5/1963
Fumiya,Dolinsky,7/10/1964
Patricio,Seuren,2/20/1953
Basim,Tokunaga,10/6/1959
Ghassan,Garnick,5/8/1964
Ranan,Thiria,6/26/1958
Shigeo,Huttel,7/2/1962
Berry,Aamodt,4/21/1959
Holgard,Sluis,12/2/1952
Arto,Gammage,1/15/1960
Chanjung,Manders,12/29/1952
Harjit,Luca,12/7/1964
Fay,Coney,9/19/1952
Mansur,Goldhammer,11/10/1961
Jingling,Facello,6/30/1963
Jianhua,Hartvigsen,7/3/1955
Muneo,Huttel,1/2/1961
Nakhoon,Siksek,10/15/1958
Jasminko,Shihab,11/5/1961
Basil,Auyong,3/18/1962
Jeanna,Strandh,9/19/1953
Youngkon,Gihr,7/31/1954
Naftali,Karcich,5/2/1964
Abdulah,Serot,10/12/1956
Rance,Acton,12/12/1959
Gao,Pouyioutas,4/2/1959
Subir,Jiafu,12/8/1962
Christoph,Sridhar,12/31/1954
Uzi,Setia,11/6/1952
Susanna,Munck,11/6/1962
Stevo,Berendt,11/9/1964
Branimir,Denny,1/29/1964
Constantijn,Huttel,8/19/1956
Miomir,Speer,6/17/1955
Jouni,Clemencon,9/19/1962
IEEE,Danner,5/12/1960
Navid,Luke,1/8/1965
Zvonko,Gewali,1/21/1956
Hairong,Guting,9/24/1961
Nobuyoshi,Naumovich,9/14/1956
Ipke,Rande,6/9/1958
Youssef,Fioravanti,2/6/1957
Takahito,Pero,12/16/1961
Jiann,Talmon,9/10/1956
Huican,Gunderson,12/17/1960
Gaurav,Lally,9/6/1960
Xuejia,Barbanera,8/3/1956
Feixiong,Bale,8/26/1962
Franziska,Siochi,3/21/1952
Arnd,Rattan,2/24/1962
Marke,Demos,5/27/1962
Alenka,Fraisse,11/11/1964
Shuho,Deville,8/13/1952
Vincent,Otillio,1/12/1960
Marsal,Masamoto,6/22/1952
Gianluca,Junet,11/6/1955
Feipei,Janocha,12/6/1958
Venkatesan,Kushner,3/6/1954
Leaf,Stroustrup,3/18/1953
Mang,Thiran,2/17/1952
Sigeru,Haddadi,3/13/1955
Ioana,Mitina,10/3/1956
Shaunak,Fritzsche,5/16/1963
Jovan,Laurillard,8/2/1961
Weidon,Vesna,3/13/1958
Navid,Range,6/5/1960
Shaowei,Pietracaprina,3/20/1958
Gil,Porotnikoff,5/22/1959
Anneli,Niizuma,4/10/1964
Jaana,Angot,2/24/1956
Ebru,Akazan,10/19/1956
Masamitsu,Ramamoorthy,6/7/1957
Fei,Czap,12/5/1952
